'4255 Arbutus St Vancouver BC V6J 4R1 Canada','Arbutus Shopping Centre',49.2487758,-123.1550158
'88 W Pender St Vancouver BC V6B 6N8 Canada','International Village Mall',49.2802661,-123.1067135
'935 Marine Dr North Vancouver BC V7P 1S3 Canada','Capilano Mall',49.3217529,-123.1001628
'6551 No 3 Rd Richmond BC V6Y 2B6 Canada','CF Richmond Centre',49.1669379,-123.1384325
'505 Burrard St Vancouver BC V7X 1M9 Canada','Bentall Centre',49.286595,-123.118444
'4500 Kingsway Burnaby BC V5H 2B1 Canada','The Crystal Mall',49.2291936,-123.0046606
'4700 Kingsway #604 Burnaby BC V5H 4N2 Canada','Metropolis at Metrotown',49.2261501,-122.9991133
'4151 Hazelbridge Way Richmond BC V6X 4J7 Canada','Aberdeen Centre',49.1839775,-123.1335519
'340-757 W Hastings St Vancouver BC V6C 1A1 Canada','Sinclair Centre',49.2863743,-123.1140779
'4567 Lougheed Hwy #260 Burnaby BC V5C 3Z6 Canada','Brentwood Town Centre',49.2684831,-123.0007943
'5300 No 3 Rd Richmond BC V6X 2X9 Canada','Lansdowne Centre',49.175756,-123.1324697
'3870 Jacombs Rd Richmond BC V6V 1Y6 Canada','sleep Country Canada',49.1857306,-123.0795401
'650 W 41st Ave #319 Vancouver BC V5Z 2M9 Canada','Oakridge Centre Administration',49.2332025,-123.1179051
'555 12th Avenue W Vancouver BC V5Z 3X7 Canada','City Square',49.2609344,-123.1161108
'701 W Georgia St Vancouver BC V7Y 1G5 Canada','CF Pacific Centre',49.2843789,-123.1163501
'5555 Cambie St Vancouver BC V5Z 2Z9 Canada','BC Liquor Stores',49.2347703,-123.1164886
'88 W Pender St Vancouver BC V6B 6N8 Canada','International Village Mall',49.2802661,-123.1067135
'505 Burrard St Vancouver BC V7X 1M9 Canada','Bentall Centre',49.286595,-123.118444
'935 Marine Dr North Vancouver BC V7P 1S3 Canada','Capilano Mall',49.3217529,-123.1001628
'4700 Kingsway #604 Burnaby BC V5H 4N2 Canada','Metropolis at Metrotown',49.2261501,-122.9991133
'6551 No 3 Rd Richmond BC V6Y 2B6 Canada','CF Richmond Centre',49.1669379,-123.1384325
'4151 Hazelbridge Way Richmond BC V6X 4J7 Canada','Aberdeen Centre',49.1839775,-123.1335519
'5300 No 3 Rd Richmond BC V6X 2X9 Canada','Lansdowne Centre',49.175756,-123.1324697
'4500 Kingsway Burnaby BC V5H 2B1 Canada','The Crystal Mall',49.2291936,-123.0046606
'3870 Jacombs Rd Richmond BC V6V 1Y6 Canada','sleep Country Canada',49.1857306,-123.0795401
'4567 Lougheed Hwy #260 Burnaby BC V5C 3Z6 Canada','Brentwood Town Centre',49.2684831,-123.0007943
'114 - 370 East Broadway Street Vancouver BC V5T 4G5 Canada','Kingsgate Mall',49.2622958,-123.0972251
'990 West King Edward Avenue Vancouver BC V5Z 2E2 Canada','Safeway',49.2484672,-123.1265377
'505 Burrard St Vancouver BC V7X 1M9 Canada','Bentall Centre',49.286595,-123.118444
'2002 Park Royal S West Vancouver BC V7T 2W4 Canada','Park Royal',49.3248206,-123.1368195
'701 W Georgia St Vancouver BC V7Y 1G5 Canada','CF Pacific Centre',49.2843789,-123.1163501
'88 W Pender St Vancouver BC V6B 6N8 Canada','International Village Mall',49.2802661,-123.1067135
'935 Marine Dr North Vancouver BC V7P 1S3 Canada','Capilano Mall',49.3217529,-123.1001628
'555 12th Avenue W Vancouver BC V5Z 3X7 Canada','City Square',49.2609344,-123.1161108
'650 W 41st Ave Vancouver BC V5Z 2M9 Canada','Oakridge Centre',49.2320488,-123.1186817
'340-757 W Hastings St Vancouver BC V6C 1A1 Canada','Sinclair Centre',49.2863743,-123.1140779
'123 Carrie Cates Ct North Vancouver BC V7M 3K7 Canada','Lonsdale Quay Market',49.3107128,-123.0817305
'4700 Kingsway #604 Burnaby BC V5H 4N2 Canada','Metropolis at Metrotown',49.2261501,-122.9991133
'5601 Stanley Park Dr Vancouver BC V6G 3E2 Canada','Prospect Point - Stanley Park',49.312677,-123.142595
'1610 Robson St Vancouver BC V6G 1C7 Canada','Robson Public Market',49.2894817,-123.1329442
'Vancouver BC V6G 1Z4 Canada','Stanley Park',49.3017049,-123.1417003
'1501 Stanley Park Dr Vancouver BC V6G 3E2 Canada','Legends of The Moon',49.2993783,-123.1214731
'114 - 370 East Broadway Street Vancouver BC V5T 4G5 Canada','Kingsgate Mall',49.2622958,-123.0972251
'7501 Stanley Park Dr Vancouver BC V6G 1Z4 Canada','Teahouse in Stanley Park',49.3012531,-123.1570794
'610 Pipeline Rd Vancouver BC V6G 1Z4 Canada','Stanley Park Pavilion',49.29962,-123.133842
'88 W Pender St Vancouver BC V6B 6N8 Canada','International Village Mall',49.2802661,-123.1067135
'701 W Georgia St Vancouver BC V7Y 1G5 Canada','CF Pacific Centre',49.2843789,-123.1163501
'555 12th Avenue W Vancouver BC V5Z 3X7 Canada','City Square',49.2609344,-123.1161108
'935 Marine Dr North Vancouver BC V7P 1S3 Canada','Capilano Mall',49.3217529,-123.1001628
'650 W 41st Ave Vancouver BC V5Z 2M9 Canada','Oakridge Centre',49.2320488,-123.1186817
'505 Burrard St Vancouver BC V7X 1M9 Canada','Bentall Centre',49.286595,-123.118444
'4500 Kingsway Burnaby BC V5H 2B1 Canada','The Crystal Mall',49.2291936,-123.0046606
'4700 Kingsway #604 Burnaby BC V5H 4N2 Canada','Metropolis at Metrotown',49.2261501,-122.9991133
'1030 Denman St #125A Vancouver BC V6G 2M6 Canada','Denman Place Mall',49.2887289,-123.1382003
'340-757 W Hastings St Vancouver BC V6C 1A1 Canada','Sinclair Centre',49.2863743,-123.1140779
'114 - 370 East Broadway Street Vancouver BC V5T 4G5 Canada','Kingsgate Mall',49.2622958,-123.0972251
'4567 Lougheed Hwy #260 Burnaby BC V5C 3Z6 Canada','Brentwood Town Centre',49.2684831,-123.0007943
'3870 Jacombs Rd Richmond BC V6V 1Y6 Canada','sleep Country Canada',49.1857306,-123.0795401
'370 E Broadway Vancouver BC V5T 4G5 Canada','BC Liquor Stores',49.2622465,-123.0971527
'6810 Main St Vancouver BC V5X 0A1 Canada','Sunset Community Centre',49.2228633,-123.1011745
'390 E 51st Ave Vancouver BC V5X 1C5 Canada','Sunset Arena',49.223077,-123.0981588
'1111 Burnaby St Vancouver BC V6E 1P4 Canada','Sunset Inn & Suites',49.2800828,-123.1324667
'1204 Beach Ave Vancouver BC V6E 1V3 Canada','Sunset Beach Park',49.279948,-123.1386941
'6464 Fraser St Vancouver BC V5W 3A4 Canada','Dollar Tree',49.225856,-123.090464
'350 SE Marine Dr Vancouver BC V5X 2S5 Canada','Real Canadian Superstore',49.2084842,-123.0996485
'6533 Fraser St Vancouver BC V5X Canada','Breka Bakery & Cafe',49.2251441,-123.0911615
'2z7 6076 Fraser St Vancouver BC V5W 2Z8 Canada','Vancouver Public Library South Hill Branch',49.229508,-123.090415
'1180 SE Marine Dr Vancouver BC V5X 2V6 Canada','Lee Valley Tools Ltd',49.2104715,-123.0823385
'8410 Fraser St Vancouver BC V5X 0A4 Canada','Bayside Performance Inc.',49.2078417,-123.09063
'3870 Jacombs Rd Richmond BC V6V 1Y6 Canada','sleep Country Canada',49.1857306,-123.0795401
'650 W 41st Ave #319 Vancouver BC V5Z 2M9 Canada','Oakridge Centre Administration',49.2332025,-123.1179051
'4700 Kingsway #604 Burnaby BC V5H 4N2 Canada','Metropolis at Metrotown',49.2261501,-122.9991133
'555 12th Avenue W Vancouver BC V5Z 3X7 Canada','City Square',49.2609344,-123.1161108
'4567 Lougheed Hwy #260 Burnaby BC V5C 3Z6 Canada','Brentwood Town Centre',49.2684831,-123.0007943
'88 W Pender St Vancouver BC V6B 6N8 Canada','International Village Mall',49.2802661,-123.1067135
'701 W Georgia St Vancouver BC V7Y 1G5 Canada','CF Pacific Centre',49.2843789,-123.1163501
'6551 No 3 Rd Richmond BC V6Y 2B6 Canada','CF Richmond Centre',49.1669379,-123.1384325
'935 Marine Dr North Vancouver BC V7P 1S3 Canada','Capilano Mall',49.3217529,-123.1001628
'5300 No 3 Rd Richmond BC V6X 2X9 Canada','Lansdowne Centre',49.175756,-123.1324697
'610 6th St New Westminster BC V3L 5V1 Canada','Royal City Centre',49.2126109,-122.9222285
'106 9855 Austin Ave Burnaby BC V3J 1N4 Canada','Lougheed Town Centre',49.2491788,-122.8929307
'8400 Alexandra Rd Richmond BC Canada','Olympia Centre',49.1775697,-123.1303129
'3150 E 54th Ave #110 Vancouver BC V5S 1Z1 Canada','BC Liquor Stores',49.219953,-123.0402391
'5798 Victoria Dr Vancouver BC V5P 3W7 Canada','Sherwin-Williams Paint Store',49.2313355,-123.065358
'6415 Victoria Dr Vancouver BC V5P 3X5 Canada','Value Village',49.2263335,-123.0659277
'6399 Victoria Dr Vancouver BC V5P 3X5 Canada','Chong Lee Market 昌利市場',49.2270054,-123.0658592
'2685 E 49th Avenue Killarney Shopping Centre Vancouver BC V5S 1J9 Canada','Starbucks',49.2251016,-123.0535328
'6914 Victoria Dr Vancouver BC V5P 3Y8 Canada','Bosley's',49.220951,-123.0653817
'2611 E 49th Ave Vancouver BC V5S 1J9 Canada','Killarney Market',49.2256847,-123.0538468
'1030 Denman St #125A Vancouver BC V6G 2M6 Canada','Denman Place Mall',49.2887289,-123.1382003
'701 W Georgia St Vancouver BC V7Y 1G5 Canada','CF Pacific Centre',49.2843789,-123.1163501
'2002 Park Royal S West Vancouver BC V7T 2W4 Canada','Park Royal',49.3248206,-123.1368195
'1610 Robson St Vancouver BC V6G 1C7 Canada','Robson Public Market',49.2894817,-123.1329442
'88 W Pender St Vancouver BC V6B 6N8 Canada','International Village Mall',49.2802661,-123.1067135
'650 W 41st Ave Vancouver BC V5Z 2M9 Canada','Oakridge Centre',49.2320488,-123.1186817
'2083 Alma St Vancouver BC V6R 4N6 Canada','Jericho Shopping Centre',49.2681663,-123.1860397
'4416 W 10th Ave Vancouver BC V6R 2H9 Canada','10th Avenue Salon',49.2635931,-123.2065493
'701 W Georgia St Vancouver BC V7Y 1G5 Canada','CF Pacific Centre',49.2843789,-123.1163501
'555 12th Avenue W Vancouver BC V5Z 3X7 Canada','City Square',49.2609344,-123.1161108
'650 W 41st Ave Vancouver BC V5Z 2M9 Canada','Oakridge Centre',49.2320488,-123.1186817
'88 W Pender St Vancouver BC V6B 6N8 Canada','International Village Mall',49.2802661,-123.1067135
'2002 Park Royal S West Vancouver BC V7T 2W4 Canada','Park Royal',49.3248206,-123.1368195
'505 Burrard St Vancouver BC V7X 1M9 Canada','Bentall Centre',49.286595,-123.118444
'935 Marine Dr North Vancouver BC V7P 1S3 Canada','Capilano Mall',49.3217529,-123.1001628
'4520 W 10th Ave Vancouver BC V6R 2J1 Canada','Point Grey Pharmacy',49.2635479,-123.2098799
'340-757 W Hastings St Vancouver BC V6C 1A1 Canada','Sinclair Centre',49.2863743,-123.1140779
'1030 Denman St #125A Vancouver BC V6G 2M6 Canada','Denman Place Mall',49.2887289,-123.1382003
'3771 W 10th Ave Vancouver BC V6R 2G5 Canada','West Point Cycles',49.263625,-123.18723
'4346 W 10th Ave Vancouver BC V6R Canada','Enda B Fashion',49.2636589,-123.2045188
'6069 West Boulevard Vancouver BC V6M 3X2 Canada','West Point Cycles',49.2311875,-123.1558488
'4449 W 10th Ave Vancouver BC V6R 2H8 Canada','Kaboodles Toy Store',49.2639205,-123.2076514
'4583 W 10th Ave Vancouver BC V6R 2J2 Canada','Liberty Wine Merchants',49.2640524,-123.2115242
'4575 W 10th Ave Vancouver BC V6R 2J2 Canada','Safeway',49.2641923,-123.2108036
'2329 West Mall Vancouver BC V6T 1Z4 Canada','The University of British Columbia',49.2606052,-123.2459939
'4331 W 10th Ave Vancouver BC V6R 2H6 Canada','West Point Grey Time Company',49.2638803,-123.2040544
'6070 East Blvd Vancouver BC V6M 3V4 Canada','Kerrisdale Oakridge Marpole Community Policing Centre',49.2311167,-123.1549084
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'14200 Green Timbers Way Surrey BC V3T 6P3 Canada','Royal Canadian Mounted Police (RCMP)',49.1802395,-122.8288574
'6735 Salish Dr Vancouver BC V6N 4C4 Canada','Police Services',49.2249787,-123.1983959
'1687 W Broadway #78 Vancouver BC V6J 1X2 Canada','Kitsilano-Fairview Community Policing Centre',49.2638987,-123.1430641
'1263 Granville St Vancouver BC V6Z 1M5 Canada','Granville Downtown South Community Policing Centre',49.276591,-123.1273863
'4747 Dunbar St Vancouver BC V6S 2H2 Canada','Vancouver Community Police',49.2442194,-123.1852662
'1263 Granville St Vancouver BC V6Z 1L2 Canada','Granville Community Policing',49.2765903,-123.1273932
'Anderson St Vancouver BC V6H 3R5 Canada','Vancouver Community Police',49.2699766,-123.1369821
'1788 W 5th Ave Vancouver BC V6J 1P2 Canada','BDS PD Canada',49.2668372,-123.1451936
'4949 Heather St Vancouver BC Canada','E Div Crim Behavior Analysis',49.2405309,-123.1221617
'5255 Heather St Vancouver BC Canada','E Div Ipoc Vanc',49.237809,-123.121777
'5255 Heather St Vancouver BC Canada','E Div Aboriginal PS',49.237983,-123.120789
'1315 Railspur Alley Vancouver BC Canada','Administration Building',49.2704673,-123.1337891
'1263 Granville St Vancouver BC V6Z 1L2 Canada','Granville Community Policing',49.2765903,-123.1273932
'1263 Granville St Vancouver BC V6Z 1M5 Canada','Granville Downtown South Community Policing Centre',49.276591,-123.1273863
'1267 Davie St Vancouver BC V6E 1N4 Canada','West End - Coal Harbour Community Policing Centre',49.2825439,-123.1343405
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'240 E Cordova St Vancouver BC V6A 1L3 Canada','Vancouver Police Museum',49.28224,-123.097893
'360W GEORGIA ST Vancouver BC Canada','BC - Small Business & Revenue',49.278977,-123.1125047
'1150 Station St Vancouver BC V6A 4C7 Canada','Pacific Central Station',49.2736975,-123.0978918
'555 W Hastings St Vancouver BC V6B 4N6 Canada','Marine Communications and Traffic Services',49.2846772,-123.1120634
'601 W Cordova St Vancouver BC Canada','Waterfront Station',49.2859597,-123.1116501
'147 E 14 St North Vancouver BC V7L 2N4 Canada','Royal Canadian Mounted Police (RCMP)',49.3208118,-123.0698563
'969 Robson St #500 Vancouver BC V6Z 1X5 Canada','CTV Vancouver',49.2832209,-123.1221506
'1130 W Pender St #325 Vancouver BC V6E 4A4 Canada','Downtown Vancouver Business Improvement Association (DVBIA)',49.2874881,-123.1215988
'3585 Graveley St Vancouver BC V5K 5J5 Canada','Vancouver Police Department',49.2706679,-123.025794
'350 W Georgia St Vancouver BC V6B 6B1 Canada','Vancouver Public Library Central Library',49.279794,-123.11567
'6735 Salish Dr Vancouver BC V6N 4C4 Canada','Police Services',49.2249787,-123.1983959
'595 Howe St Suite 801 Vancouver BC V6C 2T5 Canada','Commissionaires BC - Head Office',49.284591,-123.117422
'14200 Green Timbers Way Surrey BC V3T 6P3 Canada','Royal Canadian Mounted Police (RCMP)',49.1802395,-122.8288574
'898 W Pender St Vancouver BC V6C 1J8 Canada','Vancity Credit Union Br. 10 -Downtown community branch',49.2856351,-123.1168738
'788 Beatty St #404 Vancouver BC V6B 2M1 Canada','Better Business Bureau Of Mainland BC',49.2776085,-123.1133748
'1128 W Hastings St Vancouver BC V6E 4R5 Canada','Vancouver Marriott Pinnacle Downtown Hotel',49.28791,-123.120858
'6735 Salish Dr Vancouver BC V6N 4C4 Canada','Police Services',49.2249787,-123.1983959
'4747 Dunbar St Vancouver BC V6S 2H2 Canada','Vancouver Community Police',49.2442194,-123.1852662
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'6070 East Blvd Vancouver BC V6M 3V4 Canada','Kerrisdale Oakridge Marpole Community Policing Centre',49.2311167,-123.1549084
'2990 Wesbrook Mall Vancouver BC V6T 2B7 Canada','Royal Canadian Mounted Police (RCMP)',49.258915,-123.2382825
'1687 W Broadway #78 Vancouver BC V6J 1X2 Canada','Kitsilano-Fairview Community Policing Centre',49.2638987,-123.1430641
'14200 Green Timbers Way Surrey BC V3T 6P3 Canada','Royal Canadian Mounted Police (RCMP)',49.1802395,-122.8288574
'1267 Davie St Vancouver BC V6E 1N4 Canada','West End - Coal Harbour Community Policing Centre',49.2825439,-123.1343405
'1263 Granville St Vancouver BC V6Z 1M5 Canada','Granville Downtown South Community Policing Centre',49.276591,-123.1273863
'1263 Granville St Vancouver BC V6Z 1L2 Canada','Granville Community Policing',49.2765903,-123.1273932
'1788 W 5th Ave Vancouver BC V6J 1P2 Canada','BDS PD Canada',49.2668372,-123.1451936
'Anderson St Vancouver BC V6H 3R5 Canada','Vancouver Community Police',49.2699766,-123.1369821
'2990 Wesbrook Mall Vancouver BC Canada','University Det',49.258974,-123.238146
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'1687 W Broadway #78 Vancouver BC V6J 1X2 Canada','Kitsilano-Fairview Community Policing Centre',49.2638987,-123.1430641
'Anderson St Vancouver BC V6H 3R5 Canada','Vancouver Community Police',49.2699766,-123.1369821
'1788 W 5th Ave Vancouver BC V6J 1P2 Canada','BDS PD Canada',49.2668372,-123.1451936
'1315 Railspur Alley Vancouver BC Canada','Administration Building',49.2704673,-123.1337891
'14200 Green Timbers Way Surrey BC V3T 6P3 Canada','Royal Canadian Mounted Police (RCMP)',49.1802395,-122.8288574
'1267 Davie St Vancouver BC V6E 1N4 Canada','West End - Coal Harbour Community Policing Centre',49.2825439,-123.1343405
'1263 Granville St Vancouver BC V6Z 1M5 Canada','Granville Downtown South Community Policing Centre',49.276591,-123.1273863
'1202 E Pender St Vancouver BC V6A 1W8 Canada','Vancouver Community Police',49.2803005,-123.0790175
'2777 Commercial Dr Vancouver BC V5N 4C5 Canada','Cedar Cottage Police',49.2599042,-123.0700321
'2625 Franklin St Vancouver BC V5K 3W7 Canada','Vancouver Community Police',49.2825241,-123.050642
'3585 Graveley St Vancouver BC V5K 5J5 Canada','Vancouver Police Department',49.2706679,-123.025794
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'4191 Hastings St Burnaby BC V5C 2J3 Canada','Royal Canadian Mounted Police (RCMP)',49.2812412,-123.0119206
'90 WATERFRONT RD Vancouver BC Canada','E Div Drugs Unit 4A',49.28,-123.089999
'324 Main St Vancouver BC Canada','Vancouver Police & Native Liaison Society',49.2819503,-123.0994227
'Abbott St Vancouver BC V6B 2K7 Canada','Vancouver Community Police',49.2836432,-123.1066184
'555 W Hastings St Vancouver BC V6B 4N6 Canada','Marine Communications and Traffic Services',49.2846772,-123.1120634
'110 Keefer St Vancouver BC Canada','Chinatown Police Committee Service Centre',49.2792917,-123.1014163
'275 CORDOVA ST E Vancouver BC Canada','BC Attorney General Adult Court',49.2824792,-123.0981001
'360W GEORGIA ST Vancouver BC Canada','BC - Small Business & Revenue',49.278977,-123.1125047
'300 GEORGIA ST W Vancouver BC Canada','Cic Vanc Enforcementq',49.2797729,-123.1155495
'815 Hornby St Vancouver BC V6Z 2E6 Canada','Police Services Div',49.2825426,-123.1224601
'333 Dunsmuir St Vancouver BC Canada','Ccra Vanc Airport I&C',49.2818968,-123.1125458
'453 W 12th Ave Vancouver BC V5Y 1V4 Canada','Traffic & Transportation',49.2608024,-123.113944
'3585 Graveley St Vancouver BC V5K 5J5 Canada','Patrol Division District 1 NW',49.2707046,-123.0257918
'800 Smithe St Vancouver BC V6Z 2E1 Canada','Bc Sheriff Svc',49.2819249,-123.1219319
'1977 Commercial Dr Vancouver BC V5N 4A8 Canada','Grandview-Woodland Community Policing Centre',49.2671778,-123.0698654
'3585 Graveley St Vancouver BC V5K 5J5 Canada','Vancouver Police Department',49.2706679,-123.025794
'2625 Franklin St Vancouver BC V5K 3W7 Canada','Vancouver Community Police',49.2825241,-123.050642
'4191 Hastings St Burnaby BC V5C 2J3 Canada','Royal Canadian Mounted Police (RCMP)',49.2812412,-123.0119206
'3585 Graveley St Vancouver BC V5K 5J5 Canada','Patrol Division District 1 NW',49.2707046,-123.0257918
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'2777 Commercial Dr Vancouver BC V5N 4C5 Canada','Cedar Cottage Police',49.2599042,-123.0700321
'1202 E Pender St Vancouver BC V6A 1W8 Canada','Vancouver Community Police',49.2803005,-123.0790175
'6355 Deer Lake Ave Burnaby BC V5G 2J2 Canada','Burnaby RCMP',49.2418807,-122.9712796
'555 W Hastings St Vancouver BC V6B 4N6 Canada','Marine Communications and Traffic Services',49.2846772,-123.1120634
'5435 Victoria Dr Vancouver BC V5P 3V9 Canada','South Vancouver Community Policing Centre',49.234943,-123.0656932
'2777 Commercial Dr Vancouver BC V5N 4C5 Canada','Cedar Cottage Police',49.2599042,-123.0700321
'6288 Fraser St Vancouver BC V5W 3A1 Canada','Credit Unions of BC',49.2274644,-123.0904973
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'14200 Green Timbers Way Surrey BC V3T 6P3 Canada','Royal Canadian Mounted Police (RCMP)',49.1802395,-122.8288574
'657W 37 AVE Vancouver BC Canada','E Div Property & MGMT Sec Vanc',49.229994,-123.110128
'1202 E Pender St Vancouver BC V6A 1W8 Canada','Vancouver Community Police',49.2803005,-123.0790175
'2625 Franklin St Vancouver BC V5K 3W7 Canada','Vancouver Community Police',49.2825241,-123.050642
'453 W 12th Ave Vancouver BC V5Y 1V4 Canada','Traffic & Transportation',49.2608024,-123.113944
'657 37 AVE W Vancouver BC Canada','E Div SW District FIS/West Vanc',49.2377309,-123.11945
'324 Main St Vancouver BC Canada','Vancouver Police & Native Liaison Society',49.2819503,-123.0994227
'Abbott St Vancouver BC V6B 2K7 Canada','Vancouver Community Police',49.2836432,-123.1066184
'110 Keefer St Vancouver BC Canada','Chinatown Police Committee Service Centre',49.2792917,-123.1014163
'555 W Hastings St Vancouver BC V6B 4N6 Canada','Marine Communications and Traffic Services',49.2846772,-123.1120634
'815 Hornby St Vancouver BC V6Z 2E6 Canada','Police Services Div',49.2825426,-123.1224601
'90 WATERFRONT RD Vancouver BC Canada','E Div Drugs Unit 4A',49.28,-123.089999
'300 GEORGIA ST W Vancouver BC Canada','Cic Vanc Enforcementq',49.2797729,-123.1155495
'360W GEORGIA ST Vancouver BC Canada','BC - Small Business & Revenue',49.278977,-123.1125047
'800 Smithe St Vancouver BC V6Z 2E1 Canada','Bc Sheriff Svc',49.2819249,-123.1219319
'275 CORDOVA ST E Vancouver BC Canada','BC Attorney General Adult Court',49.2824792,-123.0981001
'6070 East Blvd Vancouver BC V6M 3V4 Canada','Kerrisdale Oakridge Marpole Community Policing Centre',49.2311167,-123.1549084
'6735 Salish Dr Vancouver BC V6N 4C4 Canada','Police Services',49.2249787,-123.1983959
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'14200 Green Timbers Way Surrey BC V3T 6P3 Canada','Royal Canadian Mounted Police (RCMP)',49.1802395,-122.8288574
'4747 Dunbar St Vancouver BC V6S 2H2 Canada','Vancouver Community Police',49.2442194,-123.1852662
'3585 Graveley St Vancouver BC V5K 5J5 Canada','Vancouver Police Department',49.2706679,-123.025794
'657W 37 AVE Vancouver BC Canada','E Div Property & MGMT Sec Vanc',49.229994,-123.110128
'5255 Heather St Vancouver BC Canada','E Div Ipoc Vanc',49.237809,-123.121777
'4949 Heather St Vancouver BC Canada','E Div Crim Behavior Analysis',49.2405309,-123.1221617
'5255 Heather St Vancouver BC Canada','E Div Aboriginal PS',49.237983,-123.120789
'2990 Wesbrook Mall Vancouver BC V6T 2B7 Canada','Royal Canadian Mounted Police (RCMP)',49.258915,-123.2382825
'1263 Granville St Vancouver BC V6Z 1M5 Canada','Granville Downtown South Community Policing Centre',49.276591,-123.1273863
'5435 Victoria Dr Vancouver BC V5P 3V9 Canada','South Vancouver Community Policing Centre',49.234943,-123.0656932
'4501 Kingsborough St Burnaby BC V5H 4V3 Canada','Royal Canadian Mounted Police (RCMP)',49.229106,-123.0056757
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'147 E 14 St North Vancouver BC V7L 2N4 Canada','Royal Canadian Mounted Police (RCMP)',49.3208118,-123.0698563
'6288 Fraser St Vancouver BC V5W 3A1 Canada','Credit Unions of BC',49.2274644,-123.0904973
'4603 KINGSWAY AVE Burnaby BC Canada','BC - Gaming Police & Enforcement',49.229483,-123.002526
'1330 Marine Dr West Vancouver BC V7T 1B5 Canada','West Vancouver Police Department',49.3274259,-123.1523494
'287 Nelson's Ct New Westminster BC V3L 0E7 Canada','Transit Police',49.2248865,-122.8919067
'6956 Barbell Pl Burnaby BC Canada','Csis BC Reg',49.2200581,-122.9898742
'1687 W Broadway #78 Vancouver BC V6J 1X2 Canada','Kitsilano-Fairview Community Policing Centre',49.2638987,-123.1430641
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'Anderson St Vancouver BC V6H 3R5 Canada','Vancouver Community Police',49.2699766,-123.1369821
'1263 Granville St Vancouver BC V6Z 1M5 Canada','Granville Downtown South Community Policing Centre',49.276591,-123.1273863
'1267 Davie St Vancouver BC V6E 1N4 Canada','West End - Coal Harbour Community Policing Centre',49.2825439,-123.1343405
'1788 W 5th Ave Vancouver BC V6J 1P2 Canada','BDS PD Canada',49.2668372,-123.1451936
'1263 Granville St Vancouver BC V6Z 1L2 Canada','Granville Community Policing',49.2765903,-123.1273932
'838 W Hastings St #300 Vancouver BC V6C 0A6 Canada','CIC Equities Corporation',49.2861412,-123.1157307
'1315 Railspur Alley Vancouver BC Canada','Administration Building',49.2704673,-123.1337891
'14200 Green Timbers Way Surrey BC V3T 6P3 Canada','Royal Canadian Mounted Police (RCMP)',49.1802395,-122.8288574
'1112 W Pender St Vancouver BC V6E 2S1 Canada','Det Norske Veritas',49.2875328,-123.121041
'6735 Salish Dr Vancouver BC V6N 4C4 Canada','Police Services',49.2249787,-123.1983959
'3585 Graveley St Vancouver BC V5K 5J5 Canada','Vancouver Police Department',49.2706679,-123.025794
'4747 Dunbar St Vancouver BC V6S 2H2 Canada','Vancouver Community Police',49.2442194,-123.1852662
'1111 Melville St Vancouver BC Canada','B C Police Commission',49.286824,-123.122256
'2990 Wesbrook Mall Vancouver BC V6T 2B7 Canada','Royal Canadian Mounted Police (RCMP)',49.258915,-123.2382825
'1141 Melville St Vancouver BC V6E 0A3 Canada','Drug Treatment Court Of Vancouver',49.2870963,-123.122964
'401 Burrard St Vancouver BC V6C 3S4 Canada','Regional Headquarters',49.2871145,-123.1178602
'6070 East Blvd Vancouver BC V6M 3V4 Canada','Kerrisdale Oakridge Marpole Community Policing Centre',49.2311167,-123.1549084
'2120 Cambie St Vancouver BC V5Z 4N6 Canada','Vancouver Police Department',49.2665433,-123.1143119
'14200 Green Timbers Way Surrey BC V3T 6P3 Canada','Royal Canadian Mounted Police (RCMP)',49.1802395,-122.8288574
'6735 Salish Dr Vancouver BC V6N 4C4 Canada','Police Services',49.2249787,-123.1983959
'3585 Graveley St Vancouver BC V5K 5J5 Canada','Vancouver Police Department',49.2706679,-123.025794
'657W 37 AVE Vancouver BC Canada','E Div Property & MGMT Sec Vanc',49.229994,-123.110128
'657 37 AVE W Vancouver BC Canada','E Div SW District FIS/West Vanc',49.2377309,-123.11945
'1263 Granville St Vancouver BC V6Z 1M5 Canada','Granville Downtown South Community Policing Centre',49.276591,-123.1273863
